,delta,t1,tm,dir,sptree
2316,0.30666666666666664,4333.333333333334,2889.2222222222226,P3 into P2,BC
2317,0.30666666666666664,4333.333333333334,3370.592592592593,P3 into P2,BC
2318,0.30666666666666664,4333.333333333334,3851.9629629629635,P3 into P2,BC
2319,0.30666666666666664,4333.333333333334,4333.333333333334,P3 into P2,BC
2320,0.30666666666666664,6666.666666666667,1.0,P3 into P2,BC
2321,0.30666666666666664,6666.666666666667,741.6296296296297,P3 into P2,BC
2322,0.30666666666666664,6666.666666666667,1482.2592592592594,P3 into P2,BC
2323,0.30666666666666664,6666.666666666667,2222.888888888889,P3 into P2,BC
2324,0.30666666666666664,6666.666666666667,2963.5185185185187,P3 into P2,BC
2325,0.30666666666666664,6666.666666666667,3704.1481481481483,P3 into P2,BC
2326,0.30666666666666664,6666.666666666667,4444.777777777778,P3 into P2,BC
2327,0.30666666666666664,6666.666666666667,5185.407407407408,P3 into P2,BC
2328,0.30666666666666664,6666.666666666667,5926.037037037037,P3 into P2,BC
2329,0.30666666666666664,6666.666666666667,6666.666666666667,P3 into P2,BC
2330,0.30666666666666664,9000.0,1.0,P3 into P2,BC
2331,0.30666666666666664,9000.0,1000.8888888888889,P3 into P2,BC
2332,0.30666666666666664,9000.0,2000.7777777777778,P3 into P2,BC
2333,0.30666666666666664,9000.0,3000.666666666667,P3 into P2,BC
2334,0.30666666666666664,9000.0,4000.5555555555557,P3 into P2,BC
2335,0.30666666666666664,9000.0,5000.444444444444,P3 into P2,BC
2336,0.30666666666666664,9000.0,6000.333333333334,P3 into P2,BC
2337,0.30666666666666664,9000.0,7000.222222222223,P3 into P2,BC
2338,0.30666666666666664,9000.0,8000.111111111111,P3 into P2,BC
2339,0.30666666666666664,9000.0,9000.0,P3 into P2,BC
2340,0.30666666666666664,11333.333333333334,1.0,P3 into P2,BC
2341,0.30666666666666664,11333.333333333334,1260.1481481481483,P3 into P2,BC
2342,0.30666666666666664,11333.333333333334,2519.2962962962965,P3 into P2,BC
2343,0.30666666666666664,11333.333333333334,3778.444444444445,P3 into P2,BC
2344,0.30666666666666664,11333.333333333334,5037.592592592593,P3 into P2,BC
2345,0.30666666666666664,11333.333333333334,6296.740740740741,P3 into P2,BC
2346,0.30666666666666664,11333.333333333334,7555.88888888889,P3 into P2,BC
2347,0.30666666666666664,11333.333333333334,8815.037037037038,P3 into P2,BC
2348,0.30666666666666664,11333.333333333334,10074.185185185186,P3 into P2,BC
2349,0.30666666666666664,11333.333333333334,11333.333333333334,P3 into P2,BC
2350,0.30666666666666664,13666.666666666668,1.0,P3 into P2,BC
2351,0.30666666666666664,13666.666666666668,1519.4074074074076,P3 into P2,BC
2352,0.30666666666666664,13666.666666666668,3037.8148148148152,P3 into P2,BC
2353,0.30666666666666664,13666.666666666668,4556.222222222223,P3 into P2,BC
2354,0.30666666666666664,13666.666666666668,6074.6296296296305,P3 into P2,BC
2355,0.30666666666666664,13666.666666666668,7593.037037037038,P3 into P2,BC
2356,0.30666666666666664,13666.666666666668,9111.444444444445,P3 into P2,BC
2357,0.30666666666666664,13666.666666666668,10629.851851851854,P3 into P2,BC
2358,0.30666666666666664,13666.666666666668,12148.259259259261,P3 into P2,BC
2359,0.30666666666666664,13666.666666666668,13666.666666666668,P3 into P2,BC
2360,0.30666666666666664,16000.0,1.0,P3 into P2,BC
2361,0.30666666666666664,16000.0,1778.6666666666667,P3 into P2,BC
2362,0.30666666666666664,16000.0,3556.3333333333335,P3 into P2,BC
2363,0.30666666666666664,16000.0,5334.0,P3 into P2,BC
2364,0.30666666666666664,16000.0,7111.666666666667,P3 into P2,BC
2365,0.30666666666666664,16000.0,8889.333333333334,P3 into P2,BC
2366,0.30666666666666664,16000.0,10667.0,P3 into P2,BC
2367,0.30666666666666664,16000.0,12444.666666666668,P3 into P2,BC
2368,0.30666666666666664,16000.0,14222.333333333334,P3 into P2,BC
2369,0.30666666666666664,16000.0,16000.0,P3 into P2,BC
2370,0.30666666666666664,18333.333333333336,1.0,P3 into P2,BC
2371,0.30666666666666664,18333.333333333336,2037.925925925926,P3 into P2,BC
2372,0.30666666666666664,18333.333333333336,4074.851851851852,P3 into P2,BC
2373,0.30666666666666664,18333.333333333336,6111.777777777778,P3 into P2,BC
2374,0.30666666666666664,18333.333333333336,8148.703703703704,P3 into P2,BC
2375,0.30666666666666664,18333.333333333336,10185.629629629631,P3 into P2,BC
2376,0.30666666666666664,18333.333333333336,12222.555555555557,P3 into P2,BC
2377,0.30666666666666664,18333.333333333336,14259.481481481482,P3 into P2,BC
2378,0.30666666666666664,18333.333333333336,16296.407407407409,P3 into P2,BC
2379,0.30666666666666664,18333.333333333336,18333.333333333336,P3 into P2,BC
2380,0.30666666666666664,20666.666666666668,1.0,P3 into P2,BC
2381,0.30666666666666664,20666.666666666668,2297.185185185185,P3 into P2,BC
2382,0.30666666666666664,20666.666666666668,4593.37037037037,P3 into P2,BC
2383,0.30666666666666664,20666.666666666668,6889.555555555556,P3 into P2,BC
2384,0.30666666666666664,20666.666666666668,9185.74074074074,P3 into P2,BC
2385,0.30666666666666664,20666.666666666668,11481.925925925927,P3 into P2,BC
2386,0.30666666666666664,20666.666666666668,13778.111111111111,P3 into P2,BC
2387,0.30666666666666664,20666.666666666668,16074.296296296296,P3 into P2,BC
2388,0.30666666666666664,20666.666666666668,18370.48148148148,P3 into P2,BC
2389,0.30666666666666664,20666.666666666668,20666.666666666668,P3 into P2,BC
2390,0.30666666666666664,23000.0,1.0,P3 into P2,BC
2391,0.30666666666666664,23000.0,2556.4444444444443,P3 into P2,BC
2392,0.30666666666666664,23000.0,5111.888888888889,P3 into P2,BC
2393,0.30666666666666664,23000.0,7667.333333333333,P3 into P2,BC
2394,0.30666666666666664,23000.0,10222.777777777777,P3 into P2,BC
2395,0.30666666666666664,23000.0,12778.222222222223,P3 into P2,BC
2396,0.30666666666666664,23000.0,15333.666666666666,P3 into P2,BC
2397,0.30666666666666664,23000.0,17889.11111111111,P3 into P2,BC
2398,0.30666666666666664,23000.0,20444.555555555555,P3 into P2,BC
2399,0.30666666666666664,23000.0,23000.0,P3 into P2,BC
2400,0.40555555555555556,2000.0,1.0,P3 into P2,BC
2401,0.40555555555555556,2000.0,223.11111111111111,P3 into P2,BC
2402,0.40555555555555556,2000.0,445.22222222222223,P3 into P2,BC
2403,0.40555555555555556,2000.0,667.3333333333334,P3 into P2,BC
2404,0.40555555555555556,2000.0,889.4444444444445,P3 into P2,BC
2405,0.40555555555555556,2000.0,1111.5555555555557,P3 into P2,BC
2406,0.40555555555555556,2000.0,1333.6666666666667,P3 into P2,BC
2407,0.40555555555555556,2000.0,1555.7777777777778,P3 into P2,BC
2408,0.40555555555555556,2000.0,1777.888888888889,P3 into P2,BC
2409,0.40555555555555556,2000.0,2000.0,P3 into P2,BC
2410,0.40555555555555556,4333.333333333334,1.0,P3 into P2,BC
2411,0.40555555555555556,4333.333333333334,482.37037037037044,P3 into P2,BC
2412,0.40555555555555556,4333.333333333334,963.7407407407409,P3 into P2,BC
2413,0.40555555555555556,4333.333333333334,1445.1111111111113,P3 into P2,BC
2414,0.40555555555555556,4333.333333333334,1926.4814814814818,P3 into P2,BC
2415,0.40555555555555556,4333.333333333334,2407.851851851852,P3 into P2,BC
2416,0.40555555555555556,4333.333333333334,2889.2222222222226,P3 into P2,BC
2417,0.40555555555555556,4333.333333333334,3370.592592592593,P3 into P2,BC
2418,0.40555555555555556,4333.333333333334,3851.9629629629635,P3 into P2,BC
2419,0.40555555555555556,4333.333333333334,4333.333333333334,P3 into P2,BC
2420,0.40555555555555556,6666.666666666667,1.0,P3 into P2,BC
2421,0.40555555555555556,6666.666666666667,741.6296296296297,P3 into P2,BC
2422,0.40555555555555556,6666.666666666667,1482.2592592592594,P3 into P2,BC
2423,0.40555555555555556,6666.666666666667,2222.888888888889,P3 into P2,BC
2424,0.40555555555555556,6666.666666666667,2963.5185185185187,P3 into P2,BC
2425,0.40555555555555556,6666.666666666667,3704.1481481481483,P3 into P2,BC
2426,0.40555555555555556,6666.666666666667,4444.777777777778,P3 into P2,BC
2427,0.40555555555555556,6666.666666666667,5185.407407407408,P3 into P2,BC
2428,0.40555555555555556,6666.666666666667,5926.037037037037,P3 into P2,BC
2429,0.40555555555555556,6666.666666666667,6666.666666666667,P3 into P2,BC
2430,0.40555555555555556,9000.0,1.0,P3 into P2,BC
2431,0.40555555555555556,9000.0,1000.8888888888889,P3 into P2,BC
2432,0.40555555555555556,9000.0,2000.7777777777778,P3 into P2,BC
2433,0.40555555555555556,9000.0,3000.666666666667,P3 into P2,BC
2434,0.40555555555555556,9000.0,4000.5555555555557,P3 into P2,BC
2435,0.40555555555555556,9000.0,5000.444444444444,P3 into P2,BC
2436,0.40555555555555556,9000.0,6000.333333333334,P3 into P2,BC
2437,0.40555555555555556,9000.0,7000.222222222223,P3 into P2,BC
2438,0.40555555555555556,9000.0,8000.111111111111,P3 into P2,BC
2439,0.40555555555555556,9000.0,9000.0,P3 into P2,BC
2440,0.40555555555555556,11333.333333333334,1.0,P3 into P2,BC
2441,0.40555555555555556,11333.333333333334,1260.1481481481483,P3 into P2,BC
2442,0.40555555555555556,11333.333333333334,2519.2962962962965,P3 into P2,BC
2443,0.40555555555555556,11333.333333333334,3778.444444444445,P3 into P2,BC
2444,0.40555555555555556,11333.333333333334,5037.592592592593,P3 into P2,BC
2445,0.40555555555555556,11333.333333333334,6296.740740740741,P3 into P2,BC
2446,0.40555555555555556,11333.333333333334,7555.88888888889,P3 into P2,BC
2447,0.40555555555555556,11333.333333333334,8815.037037037038,P3 into P2,BC
2448,0.40555555555555556,11333.333333333334,10074.185185185186,P3 into P2,BC
2449,0.40555555555555556,11333.333333333334,11333.333333333334,P3 into P2,BC
2450,0.40555555555555556,13666.666666666668,1.0,P3 into P2,BC
2451,0.40555555555555556,13666.666666666668,1519.4074074074076,P3 into P2,BC
2452,0.40555555555555556,13666.666666666668,3037.8148148148152,P3 into P2,BC
2453,0.40555555555555556,13666.666666666668,4556.222222222223,P3 into P2,BC
2454,0.40555555555555556,13666.666666666668,6074.6296296296305,P3 into P2,BC
2455,0.40555555555555556,13666.666666666668,7593.037037037038,P3 into P2,BC
2456,0.40555555555555556,13666.666666666668,9111.444444444445,P3 into P2,BC
2457,0.40555555555555556,13666.666666666668,10629.851851851854,P3 into P2,BC
2458,0.40555555555555556,13666.666666666668,12148.259259259261,P3 into P2,BC
2459,0.40555555555555556,13666.666666666668,13666.666666666668,P3 into P2,BC
2460,0.40555555555555556,16000.0,1.0,P3 into P2,BC
2461,0.40555555555555556,16000.0,1778.6666666666667,P3 into P2,BC
2462,0.40555555555555556,16000.0,3556.3333333333335,P3 into P2,BC
2463,0.40555555555555556,16000.0,5334.0,P3 into P2,BC
2464,0.40555555555555556,16000.0,7111.666666666667,P3 into P2,BC
2465,0.40555555555555556,16000.0,8889.333333333334,P3 into P2,BC
2466,0.40555555555555556,16000.0,10667.0,P3 into P2,BC
2467,0.40555555555555556,16000.0,12444.666666666668,P3 into P2,BC
2468,0.40555555555555556,16000.0,14222.333333333334,P3 into P2,BC
2469,0.40555555555555556,16000.0,16000.0,P3 into P2,BC
2470,0.40555555555555556,18333.333333333336,1.0,P3 into P2,BC
2471,0.40555555555555556,18333.333333333336,2037.925925925926,P3 into P2,BC
2472,0.40555555555555556,18333.333333333336,4074.851851851852,P3 into P2,BC
2473,0.40555555555555556,18333.333333333336,6111.777777777778,P3 into P2,BC
2474,0.40555555555555556,18333.333333333336,8148.703703703704,P3 into P2,BC
2475,0.40555555555555556,18333.333333333336,10185.629629629631,P3 into P2,BC
2476,0.40555555555555556,18333.333333333336,12222.555555555557,P3 into P2,BC
2477,0.40555555555555556,18333.333333333336,14259.481481481482,P3 into P2,BC
2478,0.40555555555555556,18333.333333333336,16296.407407407409,P3 into P2,BC
2479,0.40555555555555556,18333.333333333336,18333.333333333336,P3 into P2,BC
2480,0.40555555555555556,20666.666666666668,1.0,P3 into P2,BC
2481,0.40555555555555556,20666.666666666668,2297.185185185185,P3 into P2,BC
2482,0.40555555555555556,20666.666666666668,4593.37037037037,P3 into P2,BC
2483,0.40555555555555556,20666.666666666668,6889.555555555556,P3 into P2,BC
2484,0.40555555555555556,20666.666666666668,9185.74074074074,P3 into P2,BC
2485,0.40555555555555556,20666.666666666668,11481.925925925927,P3 into P2,BC
2486,0.40555555555555556,20666.666666666668,13778.111111111111,P3 into P2,BC
2487,0.40555555555555556,20666.666666666668,16074.296296296296,P3 into P2,BC
2488,0.40555555555555556,20666.666666666668,18370.48148148148,P3 into P2,BC
2489,0.40555555555555556,20666.666666666668,20666.666666666668,P3 into P2,BC
2490,0.40555555555555556,23000.0,1.0,P3 into P2,BC
2491,0.40555555555555556,23000.0,2556.4444444444443,P3 into P2,BC
2492,0.40555555555555556,23000.0,5111.888888888889,P3 into P2,BC
2493,0.40555555555555556,23000.0,7667.333333333333,P3 into P2,BC
2494,0.40555555555555556,23000.0,10222.777777777777,P3 into P2,BC
2495,0.40555555555555556,23000.0,12778.222222222223,P3 into P2,BC
2496,0.40555555555555556,23000.0,15333.666666666666,P3 into P2,BC
2497,0.40555555555555556,23000.0,17889.11111111111,P3 into P2,BC
2498,0.40555555555555556,23000.0,20444.555555555555,P3 into P2,BC
2499,0.40555555555555556,23000.0,23000.0,P3 into P2,BC
2500,0.5044444444444445,2000.0,1.0,P3 into P2,BC
2501,0.5044444444444445,2000.0,223.11111111111111,P3 into P2,BC
2502,0.5044444444444445,2000.0,445.22222222222223,P3 into P2,BC
2503,0.5044444444444445,2000.0,667.3333333333334,P3 into P2,BC
2504,0.5044444444444445,2000.0,889.4444444444445,P3 into P2,BC
2505,0.5044444444444445,2000.0,1111.5555555555557,P3 into P2,BC
2506,0.5044444444444445,2000.0,1333.6666666666667,P3 into P2,BC
2507,0.5044444444444445,2000.0,1555.7777777777778,P3 into P2,BC
2508,0.5044444444444445,2000.0,1777.888888888889,P3 into P2,BC
2509,0.5044444444444445,2000.0,2000.0,P3 into P2,BC
2510,0.5044444444444445,4333.333333333334,1.0,P3 into P2,BC
2511,0.5044444444444445,4333.333333333334,482.37037037037044,P3 into P2,BC
2512,0.5044444444444445,4333.333333333334,963.7407407407409,P3 into P2,BC
2513,0.5044444444444445,4333.333333333334,1445.1111111111113,P3 into P2,BC
2514,0.5044444444444445,4333.333333333334,1926.4814814814818,P3 into P2,BC
2515,0.5044444444444445,4333.333333333334,2407.851851851852,P3 into P2,BC
2516,0.5044444444444445,4333.333333333334,2889.2222222222226,P3 into P2,BC
2517,0.5044444444444445,4333.333333333334,3370.592592592593,P3 into P2,BC
2518,0.5044444444444445,4333.333333333334,3851.9629629629635,P3 into P2,BC
2519,0.5044444444444445,4333.333333333334,4333.333333333334,P3 into P2,BC
2520,0.5044444444444445,6666.666666666667,1.0,P3 into P2,BC
2521,0.5044444444444445,6666.666666666667,741.6296296296297,P3 into P2,BC
2522,0.5044444444444445,6666.666666666667,1482.2592592592594,P3 into P2,BC
2523,0.5044444444444445,6666.666666666667,2222.888888888889,P3 into P2,BC
2524,0.5044444444444445,6666.666666666667,2963.5185185185187,P3 into P2,BC
2525,0.5044444444444445,6666.666666666667,3704.1481481481483,P3 into P2,BC
2526,0.5044444444444445,6666.666666666667,4444.777777777778,P3 into P2,BC
2527,0.5044444444444445,6666.666666666667,5185.407407407408,P3 into P2,BC
2528,0.5044444444444445,6666.666666666667,5926.037037037037,P3 into P2,BC
2529,0.5044444444444445,6666.666666666667,6666.666666666667,P3 into P2,BC
2530,0.5044444444444445,9000.0,1.0,P3 into P2,BC
2531,0.5044444444444445,9000.0,1000.8888888888889,P3 into P2,BC
2532,0.5044444444444445,9000.0,2000.7777777777778,P3 into P2,BC
2533,0.5044444444444445,9000.0,3000.666666666667,P3 into P2,BC
2534,0.5044444444444445,9000.0,4000.5555555555557,P3 into P2,BC
2535,0.5044444444444445,9000.0,5000.444444444444,P3 into P2,BC
2536,0.5044444444444445,9000.0,6000.333333333334,P3 into P2,BC
2537,0.5044444444444445,9000.0,7000.222222222223,P3 into P2,BC
2538,0.5044444444444445,9000.0,8000.111111111111,P3 into P2,BC
2539,0.5044444444444445,9000.0,9000.0,P3 into P2,BC
2540,0.5044444444444445,11333.333333333334,1.0,P3 into P2,BC
2541,0.5044444444444445,11333.333333333334,1260.1481481481483,P3 into P2,BC
2542,0.5044444444444445,11333.333333333334,2519.2962962962965,P3 into P2,BC
2543,0.5044444444444445,11333.333333333334,3778.444444444445,P3 into P2,BC
2544,0.5044444444444445,11333.333333333334,5037.592592592593,P3 into P2,BC
2545,0.5044444444444445,11333.333333333334,6296.740740740741,P3 into P2,BC
2546,0.5044444444444445,11333.333333333334,7555.88888888889,P3 into P2,BC
2547,0.5044444444444445,11333.333333333334,8815.037037037038,P3 into P2,BC
2548,0.5044444444444445,11333.333333333334,10074.185185185186,P3 into P2,BC
2549,0.5044444444444445,11333.333333333334,11333.333333333334,P3 into P2,BC
2550,0.5044444444444445,13666.666666666668,1.0,P3 into P2,BC
2551,0.5044444444444445,13666.666666666668,1519.4074074074076,P3 into P2,BC
2552,0.5044444444444445,13666.666666666668,3037.8148148148152,P3 into P2,BC
2553,0.5044444444444445,13666.666666666668,4556.222222222223,P3 into P2,BC
2554,0.5044444444444445,13666.666666666668,6074.6296296296305,P3 into P2,BC
2555,0.5044444444444445,13666.666666666668,7593.037037037038,P3 into P2,BC
2556,0.5044444444444445,13666.666666666668,9111.444444444445,P3 into P2,BC
2557,0.5044444444444445,13666.666666666668,10629.851851851854,P3 into P2,BC
2558,0.5044444444444445,13666.666666666668,12148.259259259261,P3 into P2,BC
2559,0.5044444444444445,13666.666666666668,13666.666666666668,P3 into P2,BC
2560,0.5044444444444445,16000.0,1.0,P3 into P2,BC
2561,0.5044444444444445,16000.0,1778.6666666666667,P3 into P2,BC
2562,0.5044444444444445,16000.0,3556.3333333333335,P3 into P2,BC
2563,0.5044444444444445,16000.0,5334.0,P3 into P2,BC
2564,0.5044444444444445,16000.0,7111.666666666667,P3 into P2,BC
2565,0.5044444444444445,16000.0,8889.333333333334,P3 into P2,BC
2566,0.5044444444444445,16000.0,10667.0,P3 into P2,BC
2567,0.5044444444444445,16000.0,12444.666666666668,P3 into P2,BC
2568,0.5044444444444445,16000.0,14222.333333333334,P3 into P2,BC
2569,0.5044444444444445,16000.0,16000.0,P3 into P2,BC
2570,0.5044444444444445,18333.333333333336,1.0,P3 into P2,BC
2571,0.5044444444444445,18333.333333333336,2037.925925925926,P3 into P2,BC
2572,0.5044444444444445,18333.333333333336,4074.851851851852,P3 into P2,BC
2573,0.5044444444444445,18333.333333333336,6111.777777777778,P3 into P2,BC
2574,0.5044444444444445,18333.333333333336,8148.703703703704,P3 into P2,BC
2575,0.5044444444444445,18333.333333333336,10185.629629629631,P3 into P2,BC
2576,0.5044444444444445,18333.333333333336,12222.555555555557,P3 into P2,BC
2577,0.5044444444444445,18333.333333333336,14259.481481481482,P3 into P2,BC
2578,0.5044444444444445,18333.333333333336,16296.407407407409,P3 into P2,BC
2579,0.5044444444444445,18333.333333333336,18333.333333333336,P3 into P2,BC
2580,0.5044444444444445,20666.666666666668,1.0,P3 into P2,BC
2581,0.5044444444444445,20666.666666666668,2297.185185185185,P3 into P2,BC
2582,0.5044444444444445,20666.666666666668,4593.37037037037,P3 into P2,BC
2583,0.5044444444444445,20666.666666666668,6889.555555555556,P3 into P2,BC
2584,0.5044444444444445,20666.666666666668,9185.74074074074,P3 into P2,BC
2585,0.5044444444444445,20666.666666666668,11481.925925925927,P3 into P2,BC
2586,0.5044444444444445,20666.666666666668,13778.111111111111,P3 into P2,BC
